x t u
0.770401 0.065862 -0.454039
0.773679 0.065862 -0.452738
0.776957 0.065862 -0.451244
0.780234 0.065862 -0.449560
0.783512 0.065862 -0.447684
0.786789 0.065862 -0.445619
0.790067 0.065862 -0.443365
0.793344 0.065862 -0.440922
0.796622 0.065862 -0.438293
0.799900 0.065862 -0.435478
0.803177 0.065862 -0.432478
0.806455 0.065862 -0.429295
0.809732 0.065862 -0.425930
0.813010 0.065862 -0.422384
0.816288 0.065862 -0.418659
0.819565 0.065862 -0.414756
0.822843 0.065862 -0.410678
0.826120 0.065862 -0.406425
0.829398 0.065862 -0.402000
0.832676 0.065862 -0.397405
0.835953 0.065862 -0.392641
0.839231 0.065862 -0.387710
0.842508 0.065862 -0.382615
0.845786 0.065862 -0.377358
0.849064 0.065862 -0.371941
0.852341 0.065862 -0.366366
0.855619 0.065862 -0.360635
0.858896 0.065862 -0.354752
0.862174 0.065862 -0.348718
0.865452 0.065862 -0.342537
0.868729 0.065862 -0.336210
0.872007 0.065862 -0.329741
0.875284 0.065862 -0.323131
0.878562 0.065862 -0.316385
0.881839 0.065862 -0.309504
0.885117 0.065862 -0.302493
0.888395 0.065862 -0.295353
0.891672 0.065862 -0.288087
0.894950 0.065862 -0.280700
0.898227 0.065862 -0.273193
0.901505 0.065862 -0.265571
0.904783 0.065862 -0.257836
0.908060 0.065862 -0.249992
0.911338 0.065862 -0.242041
0.914615 0.065862 -0.233988
0.917893 0.065862 -0.225836
0.921171 0.065862 -0.217588
0.924448 0.065862 -0.209248
0.927726 0.065862 -0.200819
0.931003 0.065862 -0.192304
0.934281 0.065862 -0.183709
0.937559 0.065862 -0.175035
0.940836 0.065862 -0.166287
0.944114 0.065862 -0.157469
0.947391 0.065862 -0.148584
0.950669 0.065862 -0.139635
0.953946 0.065862 -0.130628
0.957224 0.065862 -0.121565
0.960502 0.065862 -0.112451
0.963779 0.065862 -0.103289
0.967057 0.065862 -0.094083
0.970334 0.065862 -0.084837
0.973612 0.065862 -0.075555
0.976890 0.065862 -0.066242
0.980167 0.065862 -0.056900
0.983445 0.065862 -0.047534
0.986722 0.065862 -0.038148
0.990000 0.065862 -0.028745
0.010000 0.068966 0.028494
0.013278 0.068966 0.037814
0.016555 0.068966 0.047118
0.019833 0.068966 0.056402
0.023110 0.068966 0.065662
0.026388 0.068966 0.074894
0.029666 0.068966 0.084094
0.032943 0.068966 0.093259
0.036221 0.068966 0.102385
0.039498 0.068966 0.111466
0.042776 0.068966 0.120501
0.046054 0.068966 0.129484
0.049331 0.068966 0.138413
0.052609 0.068966 0.147283
0.055886 0.068966 0.156090
0.059164 0.068966 0.164832
0.062441 0.068966 0.173503
0.065719 0.068966 0.182101
0.068997 0.068966 0.190621
0.072274 0.068966 0.199061
0.075552 0.068966 0.207416
0.078829 0.068966 0.215683
0.082107 0.068966 0.223859
0.085385 0.068966 0.231940
0.088662 0.068966 0.239922
0.091940 0.068966 0.247803
0.095217 0.068966 0.255579
0.098495 0.068966 0.263246
0.101773 0.068966 0.270802
0.105050 0.068966 0.278243
0.108328 0.068966 0.285566
0.111605 0.068966 0.292767
0.114883 0.068966 0.299845
0.118161 0.068966 0.306795
0.121438 0.068966 0.313615
0.124716 0.068966 0.320303
0.127993 0.068966 0.326854
0.131271 0.068966 0.333267
0.134548 0.068966 0.339538
0.137826 0.068966 0.345666
0.141104 0.068966 0.351647
0.144381 0.068966 0.357479
0.147659 0.068966 0.363159
0.150936 0.068966 0.368685
0.154214 0.068966 0.374055
0.157492 0.068966 0.379266
0.160769 0.068966 0.384316
0.164047 0.068966 0.389204
0.167324 0.068966 0.393926
0.170602 0.068966 0.398481
0.173880 0.068966 0.402868
0.177157 0.068966 0.407083
0.180435 0.068966 0.411126
0.183712 0.068966 0.414994
0.186990 0.068966 0.418687
0.190268 0.068966 0.422201
0.193545 0.068966 0.425537
0.196823 0.068966 0.428693
0.200100 0.068966 0.431666
0.203378 0.068966 0.434457
0.206656 0.068966 0.437063
0.209933 0.068966 0.439484
0.213211 0.068966 0.441718
0.216488 0.068966 0.443765
0.219766 0.068966 0.445624
0.223043 0.068966 0.447294
0.226321 0.068966 0.448775
0.229599 0.068966 0.450065
0.232876 0.068966 0.451164
0.236154 0.068966 0.452072
0.239431 0.068966 0.452788
0.242709 0.068966 0.453312
0.245987 0.068966 0.453643
0.249264 0.068966 0.453783
0.252542 0.068966 0.453730
0.255819 0.068966 0.453484
0.259097 0.068966 0.453047
0.262375 0.068966 0.452417
0.265652 0.068966 0.451595
0.268930 0.068966 0.450582
0.272207 0.068966 0.449377
0.275485 0.068966 0.447982
0.278763 0.068966 0.446398
0.282040 0.068966 0.444623
0.285318 0.068966 0.442661
0.288595 0.068966 0.440510
0.291873 0.068966 0.438173
0.295151 0.068966 0.435650
0.298428 0.068966 0.432942
0.301706 0.068966 0.430050
0.304983 0.068966 0.426976
0.308261 0.068966 0.423721
0.311538 0.068966 0.420287
0.314816 0.068966 0.416674
0.318094 0.068966 0.412884
0.321371 0.068966 0.408920
0.324649 0.068966 0.404781
0.327926 0.068966 0.400472
0.331204 0.068966 0.395992
0.334482 0.068966 0.391344
0.337759 0.068966 0.386531
0.341037 0.068966 0.381554
0.344314 0.068966 0.376414
0.347592 0.068966 0.371115
0.350870 0.068966 0.365659
0.354147 0.068966 0.360048
0.357425 0.068966 0.354284
0.360702 0.068966 0.348370
0.363980 0.068966 0.342308
0.367258 0.068966 0.336100
0.370535 0.068966 0.329751
0.373813 0.068966 0.323261
0.377090 0.068966 0.316635
0.380368 0.068966 0.309874
0.383645 0.068966 0.302981
0.386923 0.068966 0.295960
0.390201 0.068966 0.288814
0.393478 0.068966 0.281545
0.396756 0.068966 0.274157
0.400033 0.068966 0.266653
0.403311 0.068966 0.259035
0.406589 0.068966 0.251308
0.409866 0.068966 0.243474
0.413144 0.068966 0.235536
0.416421 0.068966 0.227499
0.419699 0.068966 0.219366
0.422977 0.068966 0.211139
0.426254 0.068966 0.202823
0.429532 0.068966 0.194421
0.432809 0.068966 0.185936
0.436087 0.068966 0.177372
0.439365 0.068966 0.168734
0.442642 0.068966 0.160023
0.445920 0.068966 0.151245
0.449197 0.068966 0.142403
0.452475 0.068966 0.133500
0.455753 0.068966 0.124541
0.459030 0.068966 0.115529
0.462308 0.068966 0.106468
0.465585 0.068966 0.097361
0.468863 0.068966 0.088214
0.472140 0.068966 0.079029
0.475418 0.068966 0.069810
0.478696 0.068966 0.060562
0.481973 0.068966 0.051289
0.485251 0.068966 0.041993
0.488528 0.068966 0.032680
0.491806 0.068966 0.023353
0.495084 0.068966 0.014016
0.498361 0.068966 0.004673
0.501639 0.068966 -0.004673
0.504916 0.068966 -0.014016
0.508194 0.068966 -0.023353
0.511472 0.068966 -0.032680
0.514749 0.068966 -0.041993
0.518027 0.068966 -0.051289
0.521304 0.068966 -0.060562
0.524582 0.068966 -0.069810
0.527860 0.068966 -0.079029
0.531137 0.068966 -0.088214
0.534415 0.068966 -0.097361
0.537692 0.068966 -0.106468
0.540970 0.068966 -0.115529
0.544247 0.068966 -0.124541
0.547525 0.068966 -0.133500
0.550803 0.068966 -0.142403
0.554080 0.068966 -0.151245
0.557358 0.068966 -0.160023
0.560635 0.068966 -0.168734
0.563913 0.068966 -0.177372
0.567191 0.068966 -0.185936
0.570468 0.068966 -0.194421
0.573746 0.068966 -0.202823
0.577023 0.068966 -0.211139
0.580301 0.068966 -0.219366
0.583579 0.068966 -0.227499
0.586856 0.068966 -0.235536
0.590134 0.068966 -0.243474
0.593411 0.068966 -0.251308
0.596689 0.068966 -0.259035
0.599967 0.068966 -0.266653
0.603244 0.068966 -0.274157
0.606522 0.068966 -0.281545
0.609799 0.068966 -0.288814
0.613077 0.068966 -0.295960
0.616355 0.068966 -0.302981
0.619632 0.068966 -0.309874
0.622910 0.068966 -0.316635
0.626187 0.068966 -0.323261
0.629465 0.068966 -0.329751
0.632742 0.068966 -0.336100
0.636020 0.068966 -0.342308
0.639298 0.068966 -0.348370
0.642575 0.068966 -0.354284
0.645853 0.068966 -0.360048
0.649130 0.068966 -0.365659
0.652408 0.068966 -0.371115
0.655686 0.068966 -0.376414
0.658963 0.068966 -0.381554
0.662241 0.068966 -0.386531
0.665518 0.068966 -0.391344
0.668796 0.068966 -0.395992
0.672074 0.068966 -0.400472
0.675351 0.068966 -0.404781
0.678629 0.068966 -0.408920
0.681906 0.068966 -0.412884
0.685184 0.068966 -0.416674
0.688462 0.068966 -0.420287
0.691739 0.068966 -0.423721
0.695017 0.068966 -0.426976
0.698294 0.068966 -0.430050
0.701572 0.068966 -0.432942
0.704849 0.068966 -0.435650
0.708127 0.068966 -0.438173
0.711405 0.068966 -0.440510
0.714682 0.068966 -0.442661
0.717960 0.068966 -0.444623
0.721237 0.068966 -0.446398
0.724515 0.068966 -0.447982
0.727793 0.068966 -0.449377
0.731070 0.068966 -0.450582
0.734348 0.068966 -0.451595
0.737625 0.068966 -0.452417
0.740903 0.068966 -0.453047
0.744181 0.068966 -0.453484
0.747458 0.068966 -0.453730
0.750736 0.068966 -0.453783
0.754013 0.068966 -0.453643
0.757291 0.068966 -0.453312
0.760569 0.068966 -0.452788
0.763846 0.068966 -0.452072
0.767124 0.068966 -0.451164
0.770401 0.068966 -0.450065
0.773679 0.068966 -0.448775
0.776957 0.068966 -0.447294
0.780234 0.068966 -0.445624
0.783512 0.068966 -0.443765
0.786789 0.068966 -0.441718
0.790067 0.068966 -0.439484
0.793344 0.068966 -0.437063
0.796622 0.068966 -0.434457
0.799900 0.068966 -0.431666
0.803177 0.068966 -0.428693
0.806455 0.068966 -0.425537
0.809732 0.068966 -0.422201
0.813010 0.068966 -0.418687
0.816288 0.068966 -0.414994
0.819565 0.068966 -0.411126
0.822843 0.068966 -0.407083
0.826120 0.068966 -0.402868
0.829398 0.068966 -0.398481
0.832676 0.068966 -0.393926
0.835953 0.068966 -0.389204
0.839231 0.068966 -0.384316
0.842508 0.068966 -0.379266
0.845786 0.068966 -0.374055
0.849064 0.068966 -0.368685
0.852341 0.068966 -0.363159
0.855619 0.068966 -0.357479
0.858896 0.068966 -0.351647
0.862174 0.068966 -0.345666
0.865452 0.068966 -0.339538
0.868729 0.068966 -0.333267
0.872007 0.068966 -0.326854
0.875284 0.068966 -0.320303
0.878562 0.068966 -0.313615
0.881839 0.068966 -0.306795
0.885117 0.068966 -0.299845
0.888395 0.068966 -0.292767
0.891672 0.068966 -0.285566
0.894950 0.068966 -0.278243
0.898227 0.068966 -0.270802
0.901505 0.068966 -0.263246
0.904783 0.068966 -0.255579
0.908060 0.068966 -0.247803
0.911338 0.068966 -0.239922
0.914615 0.068966 -0.231940
0.917893 0.068966 -0.223859
0.921171 0.068966 -0.215683
0.924448 0.068966 -0.207416
0.927726 0.068966 -0.199061
0.931003 0.068966 -0.190621
0.934281 0.068966 -0.182101
0.937559 0.068966 -0.173503
0.940836 0.068966 -0.164832
0.944114 0.068966 -0.156090
0.947391 0.068966 -0.147283
0.950669 0.068966 -0.138413
0.953946 0.068966 -0.129484
0.957224 0.068966 -0.120501
0.960502 0.068966 -0.111466
0.963779 0.068966 -0.102385
0.967057 0.068966 -0.093259
0.970334 0.068966 -0.084094
0.973612 0.068966 -0.074894
0.976890 0.068966 -0.065662
0.980167 0.068966 -0.056402
0.983445 0.068966 -0.047118
0.986722 0.068966 -0.037814
0.990000 0.068966 -0.028494
0.010000 0.072069 0.028231
0.013278 0.072069 0.037465
0.016555 0.072069 0.046684
0.019833 0.072069 0.055882
0.023110 0.072069 0.065057
0.026388 0.072069 0.074204
0.029666 0.072069 0.083320
0.032943 0.072069 0.092400
0.036221 0.072069 0.101441
0.039498 0.072069 0.110440
0.042776 0.072069 0.119391
0.046054 0.072069 0.128292
0.049331 0.072069 0.137138
0.052609 0.072069 0.145926
0.055886 0.072069 0.154653
0.059164 0.072069 0.163313
0.062441 0.072069 0.171905
0.065719 0.072069 0.180423
0.068997 0.072069 0.188865
0.072274 0.072069 0.197227
0.075552 0.072069 0.205505
0.078829 0.072069 0.213697
0.082107 0.072069 0.221797
0.085385 0.072069 0.229804
0.088662 0.072069 0.237713
0.091940 0.072069 0.245521
0.095217 0.072069 0.253225
0.098495 0.072069 0.260821
0.101773 0.072069 0.268308
0.105050 0.072069 0.275680
0.108328 0.072069 0.282935
0.111605 0.072069 0.290071
0.114883 0.072069 0.297083
0.118161 0.072069 0.303969
0.121438 0.072069 0.310727
0.124716 0.072069 0.317352
0.127993 0.072069 0.323844
0.131271 0.072069 0.330197
0.134548 0.072069 0.336411
0.137826 0.072069 0.342482
0.141104 0.072069 0.348408
0.144381 0.072069 0.354186
0.147659 0.072069 0.359814
0.150936 0.072069 0.365289
0.154214 0.072069 0.370609
0.157492 0.072069 0.375773
0.160769 0.072069 0.380776
0.164047 0.072069 0.385619
0.167324 0.072069 0.390298
0.170602 0.072069 0.394811
0.173880 0.072069 0.399157
0.177157 0.072069 0.403333
0.180435 0.072069 0.407339
0.183712 0.072069 0.411172
0.186990 0.072069 0.414830
0.190268 0.072069 0.418312
0.193545 0.072069 0.421618
0.196823 0.072069 0.424744
0.200100 0.072069 0.427690
0.203378 0.072069 0.430455
0.206656 0.072069 0.433037
0.209933 0.072069 0.435436
0.213211 0.072069 0.437650
0.216488 0.072069 0.439678
0.219766 0.072069 0.441520
0.223043 0.072069 0.443174
0.226321 0.072069 0.444641
0.229599 0.072069 0.445919
0.232876 0.072069 0.447008
0.236154 0.072069 0.447907
0.239431 0.072069 0.448617
0.242709 0.072069 0.449136
0.245987 0.072069 0.449465
0.249264 0.072069 0.449603
0.252542 0.072069 0.449551
0.255819 0.072069 0.449307
0.259097 0.072069 0.448874
0.262375 0.072069 0.448250
0.265652 0.072069 0.447435
0.268930 0.072069 0.446431
0.272207 0.072069 0.445238
0.275485 0.072069 0.443856
0.278763 0.072069 0.442286
0.282040 0.072069 0.440528
0.285318 0.072069 0.438583
0.288595 0.072069 0.436452
0.291873 0.072069 0.434137
0.295151 0.072069 0.431637
0.298428 0.072069 0.428954
0.301706 0.072069 0.426089
0.304983 0.072069 0.423043
0.308261 0.072069 0.419818
0.311538 0.072069 0.416415
0.314816 0.072069 0.412836
0.318094 0.072069 0.409081
0.321371 0.072069 0.405153
0.324649 0.072069 0.401053
0.327926 0.072069 0.396783
0.331204 0.072069 0.392345
0.334482 0.072069 0.387740
0.337759 0.072069 0.382971
0.341037 0.072069 0.378039
0.344314 0.072069 0.372947
0.347592 0.072069 0.367697
0.350870 0.072069 0.362291
0.354147 0.072069 0.356731
0.357425 0.072069 0.351021
0.360702 0.072069 0.345161
0.363980 0.072069 0.339155
0.367258 0.072069 0.333005
0.370535 0.072069 0.326713
0.373813 0.072069 0.320284
0.377090 0.072069 0.313718
0.380368 0.072069 0.307019
0.383645 0.072069 0.300190
0.386923 0.072069 0.293234
0.390201 0.072069 0.286154
0.393478 0.072069 0.278952
0.396756 0.072069 0.271632
0.400033 0.072069 0.264196
0.403311 0.072069 0.256649
0.406589 0.072069 0.248993
0.409866 0.072069 0.241231
0.413144 0.072069 0.233367
0.416421 0.072069 0.225404
0.419699 0.072069 0.217345
0.422977 0.072069 0.209194
0.426254 0.072069 0.200955
0.429532 0.072069 0.192630
0.432809 0.072069 0.184223
0.436087 0.072069 0.175739
0.439365 0.072069 0.167179
0.442642 0.072069 0.158549
0.445920 0.072069 0.149852
0.449197 0.072069 0.141091
0.452475 0.072069 0.132271
0.455753 0.072069 0.123394
0.459030 0.072069 0.114465
0.462308 0.072069 0.105487
0.465585 0.072069 0.096465
0.468863 0.072069 0.087401
0.472140 0.072069 0.078301
0.475418 0.072069 0.069167
0.478696 0.072069 0.060005
0.481973 0.072069 0.050816
0.485251 0.072069 0.041606
0.488528 0.072069 0.032379
0.491806 0.072069 0.023138
0.495084 0.072069 0.013886
0.498361 0.072069 0.004629
0.501639 0.072069 -0.004629
0.504916 0.072069 -0.013886
0.508194 0.072069 -0.023138
0.511472 0.072069 -0.032379
0.514749 0.072069 -0.041606
0.518027 0.072069 -0.050816
0.521304 0.072069 -0.060005
0.524582 0.072069 -0.069167
0.527860 0.072069 -0.078301
0.531137 0.072069 -0.087401
0.534415 0.072069 -0.096465
0.537692 0.072069 -0.105487
0.540970 0.072069 -0.114465
0.544247 0.072069 -0.123394
0.547525 0.072069 -0.132271
0.550803 0.072069 -0.141091
0.554080 0.072069 -0.149852
0.557358 0.072069 -0.158549
0.560635 0.072069 -0.167179
0.563913 0.072069 -0.175739
0.567191 0.072069 -0.184223
0.570468 0.072069 -0.192630
0.573746 0.072069 -0.200955
0.577023 0.072069 -0.209194
0.580301 0.072069 -0.217345
0.583579 0.072069 -0.225404
0.586856 0.072069 -0.233367
0.590134 0.072069 -0.241231
0.593411 0.072069 -0.248993
0.596689 0.072069 -0.256649
0.599967 0.072069 -0.264196
0.603244 0.072069 -0.271632
0.606522 0.072069 -0.278952
0.609799 0.072069 -0.286154
0.613077 0.072069 -0.293234
0.616355 0.072069 -0.300190
0.619632 0.072069 -0.307019
0.622910 0.072069 -0.313718
0.626187 0.072069 -0.320284
0.629465 0.072069 -0.326713
0.632742 0.072069 -0.333005
0.636020 0.072069 -0.339155
0.639298 0.072069 -0.345161
0.642575 0.072069 -0.351021
0.645853 0.072069 -0.356731
0.649130 0.072069 -0.362291
0.652408 0.072069 -0.367697
0.655686 0.072069 -0.372947
0.658963 0.072069 -0.378039
0.662241 0.072069 -0.382971
0.665518 0.072069 -0.387740
0.668796 0.072069 -0.392345
0.672074 0.072069 -0.396783
0.675351 0.072069 -0.401053
0.678629 0.072069 -0.405153
0.681906 0.072069 -0.409081
0.685184 0.072069 -0.412836
0.688462 0.072069 -0.416415
0.691739 0.072069 -0.419818
0.695017 0.072069 -0.423043
0.698294 0.072069 -0.426089
0.701572 0.072069 -0.428954
0.704849 0.072069 -0.431637
0.708127 0.072069 -0.434137
0.711405 0.072069 -0.436452
0.714682 0.072069 -0.438583
0.717960 0.072069 -0.440528
0.721237 0.072069 -0.442286
0.724515 0.072069 -0.443856
0.727793 0.072069 -0.445238
0.731070 0.072069 -0.446431
0.734348 0.072069 -0.447435
0.737625 0.072069 -0.448250
0.740903 0.072069 -0.448874
0.744181 0.072069 -0.449307
0.747458 0.072069 -0.449551
0.750736 0.072069 -0.449603
0.754013 0.072069 -0.449465
0.757291 0.072069 -0.449136
0.760569 0.072069 -0.448617
0.763846 0.072069 -0.447907
0.767124 0.072069 -0.447008
0.770401 0.072069 -0.445919
0.773679 0.072069 -0.444641
0.776957 0.072069 -0.443174
0.780234 0.072069 -0.441520
0.783512 0.072069 -0.439678
0.786789 0.072069 -0.437650
0.790067 0.072069 -0.435436
0.793344 0.072069 -0.433037
0.796622 0.072069 -0.430455
0.799900 0.072069 -0.427690
0.803177 0.072069 -0.424744
0.806455 0.072069 -0.421618
0.809732 0.072069 -0.418312
0.813010 0.072069 -0.414830
0.816288 0.072069 -0.411172
0.819565 0.072069 -0.407339
0.822843 0.072069 -0.403333
0.826120 0.072069 -0.399157
0.829398 0.072069 -0.394811
0.832676 0.072069 -0.390298
0.835953 0.072069 -0.385619
0.839231 0.072069 -0.380776
0.842508 0.072069 -0.375773
0.845786 0.072069 -0.370609
0.849064 0.072069 -0.365289
0.852341 0.072069 -0.359814
0.855619 0.072069 -0.354186
0.858896 0.072069 -0.348408
0.862174 0.072069 -0.342482
0.865452 0.072069 -0.336411
0.868729 0.072069 -0.330197
0.872007 0.072069 -0.323844
0.875284 0.072069 -0.317352
0.878562 0.072069 -0.310727
0.881839 0.072069 -0.303969
0.885117 0.072069 -0.297083
0.888395 0.072069 -0.290071
0.891672 0.072069 -0.282935
0.894950 0.072069 -0.275680
0.898227 0.072069 -0.268308
0.901505 0.072069 -0.260821
0.904783 0.072069 -0.253225
0.908060 0.072069 -0.245521
0.911338 0.072069 -0.237713
0.914615 0.072069 -0.229804
0.917893 0.072069 -0.221797
0.921171 0.072069 -0.213697
0.924448 0.072069 -0.205505
0.927726 0.072069 -0.197227
0.931003 0.072069 -0.188865
0.934281 0.072069 -0.180423
0.937559 0.072069 -0.171905
0.940836 0.072069 -0.163313
0.944114 0.072069 -0.154653
0.947391 0.072069 -0.145926
0.950669 0.072069 -0.137138
0.953946 0.072069 -0.128292
0.957224 0.072069 -0.119391
0.960502 0.072069 -0.110440
0.963779 0.072069 -0.101441
0.967057 0.072069 -0.092400
0.970334 0.072069 -0.083320
0.973612 0.072069 -0.074204
0.976890 0.072069 -0.065057
0.980167 0.072069 -0.055882
0.983445 0.072069 -0.046684
0.986722 0.072069 -0.037465
0.990000 0.072069 -0.028231
0.010000 0.075172 0.027958
0.013278 0.075172 0.037103
0.016555 0.075172 0.046232
0.019833 0.075172 0.055341
0.023110 0.075172 0.064427
0.026388 0.075172 0.073486
0.029666 0.075172 0.082514
0.032943 0.075172 0.091506
0.036221 0.075172 0.100460
0.039498 0.075172 0.109371
0.042776 0.075172 0.118236
0.046054 0.075172 0.127050
0.049331 0.075172 0.135811
0.052609 0.075172 0.144514
0.055886 0.075172 0.153156
0.059164 0.075172 0.161733
0.062441 0.075172 0.170241
0.065719 0.075172 0.178677
0.068997 0.075172 0.187038
0.072274 0.075172 0.195319
0.075552 0.075172 0.203517
0.078829 0.075172 0.211629
0.082107 0.075172 0.219651
0.085385 0.075172 0.227580
0.088662 0.075172 0.235412
0.091940 0.075172 0.243145
0.095217 0.075172 0.250774
0.098495 0.075172 0.258298
0.101773 0.075172 0.265711
0.105050 0.075172 0.273012
0.108328 0.075172 0.280197
0.111605 0.075172 0.287264
0.114883 0.075172 0.294208
0.118161 0.075172 0.301028
0.121438 0.075172 0.307720
0.124716 0.075172 0.314281
0.127993 0.075172 0.320710
0.131271 0.075172 0.327002
0.134548 0.075172 0.333156
0.137826 0.075172 0.339168
0.141104 0.075172 0.345036
0.144381 0.075172 0.350759
0.147659 0.075172 0.356332
0.150936 0.075172 0.361754
0.154214 0.075172 0.367023
0.157492 0.075172 0.372136
0.160769 0.075172 0.377092
0.164047 0.075172 0.381887
0.167324 0.075172 0.386521
0.170602 0.075172 0.390990
0.173880 0.075172 0.395294
0.177157 0.075172 0.399430
0.180435 0.075172 0.403397
0.183712 0.075172 0.407193
0.186990 0.075172 0.410816
0.190268 0.075172 0.414265
0.193545 0.075172 0.417538
0.196823 0.075172 0.420634
0.200100 0.075172 0.423551
0.203378 0.075172 0.426289
0.206656 0.075172 0.428847
0.209933 0.075172 0.431222
0.213211 0.075172 0.433414
0.216488 0.075172 0.435423
0.219766 0.075172 0.437247
0.223043 0.075172 0.438886
0.226321 0.075172 0.440338
